Content,EventTemplate,Variables
<IMMacNotificationCenterManager: -5613694521084380933    NC Disabled: NO,<IMMacNotificationCenterManager: <*> NC Disabled: NO,['0x7fdcc9d16380>:']
in6_unlink_ifa: IPv6 address rdd_42_23 has no prefix,in6_unlink_ifa: IPv6 address <*> has no prefix,['0x77c911453a6dbcdb']
ARPT: 16324317287945563243172896847512711 framerdy 0x0 bmccmd 632431728 framecnt 1024,ARPT: <*> framerdy 0x0 bmccmd <*> framecnt 1024,"['770518.944345:', '3']"
Received Capture Event,Received Capture Event,[]
ARPT: 10.251.203.80 AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,ARPT: <*> AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,['770597.394609:']
CCFile::captureLog,CCFile::captureLog,[]
CCFile::captureLogRun Skipping current file Dir file 0007932 Current File 17.249.12.88,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-07_12,24,31.376032]-AirPortBrcm4360_Logs-011.txt,', '[2017-07-07_12,24,31.376032]-AirPortBrcm4360_Logs-011.txt']"
CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
CCFile::captureLog,CCFile::captureLog,[]
ARPT: 1882150 AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],['770602.528852:']
TBT W (2): 0x0040 [x],TBT W (2): 0x0040 [x],[]
ARPT: 10.10.34.11:9000/pjhe/logs/2kSOSP.log:14584+7292 ARPT: Wake Reason: Wake on Scan offload,ARPT: <*> ARPT: Wake Reason: Wake on Scan offload,['770605.092581:']
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,[]
IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from broadcast_19 to -8353423262983821010,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,"['AUTO', 'SUSPENDED']"
IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,[]
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,[]
doSaveChannels@286: Will write to: 2147212041377545584 - 1078000656626961731,doSaveChannels@286: Will write to: <*> - <*>,"['/Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,38,22.072050]', 'AssocFail:sts:2_rsn:0.xml']"
CCFile::captureLogRun Skipping current file Dir file 6329639726609402522 Current File 2607:f140:6000:8:cc53:3e31:ccd8:11d4,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt,', '[2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt']"
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,[]
CCFile::captureLog Received Capture notice id: -1197396592032418307 reason = 3204535469,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499459904.126805,', 'AuthFail:sts:5_rsn:0']"
"CCFile::captureLogRun Skipping current file Dir file  ""com.apple.ess"" Current File 2661891",CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-07_13,38,24.371339]-CCIOReporter-019.xml,', '[2017-07-07_13,38,24.371339]-CCIOReporter-019.xml']"
-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! 1514038680000##7126##548880##8661##16256##27393971 1984708:80,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>:80,"['NeteaseMusic.17988', 'tc12042 103.251.128.144']"
1200136320542454615 deny network-outbound /private/var/run/mDNSResponder,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(38132)']
Bluetooth -- LE is supported - Disable LE meta event,Bluetooth -- LE is supported - Disable LE meta event,[]
-[NETClientConnection effectiveBundleID] using process name 27317468 as bundle ID (this is expected for daemons without bundle ID,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,['CalendarAgent']
CCFile::captureLog,CCFile::captureLog,[]
Received Capture Event,Received Capture Event,[]
CCFile::captureLog,CCFile::captureLog,[]
CCFile::captureLogRun Skipping current file Dir file 45239594 Current File 6000837850922531821,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-07_13,40,35.857095]-AirPortBrcm4360_Logs-022.txt,', '[2017-07-07_13,40,35.857095]-AirPortBrcm4360_Logs-022.txt']"
CCFile::captureLogRun Skipping current file Dir file 3209665763 Current File 10.251.203.4,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-07_13,40,35.961495]-io80211Family-023.pcapng,', '[2017-07-07_13,40,35.961495]-io80211Family-023.pcapng']"
ARPT: 001064fc001064fc001064fc646001064fc015 framerdy 0x0 bmccmd 001064fc framecnt 1024,ARPT: <*> framerdy 0x0 bmccmd <*> framecnt 1024,"['770712.519828:', '3']"
CCFile::captureLog Received Capture notice id: 28164276 reason = 1514044801000,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499460036.519390,', 'AuthFail:sts:5_rsn:0']"
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,[]
doSaveChannels@286: Will write to: 2017-07-08 05:32:31 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319) - -7411687001739959508,doSaveChannels@286: Will write to: <*> - <*>,"['/Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,40,35.959475]', 'AuthFail:sts:5_rsn:0.xml']"
nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from mnt/hadoop/dfs/data/current/subdir43 to 1514045280000##0##549659##8661##16256##33990761,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,"['0x4', '0x8000000000000000']"
############################## _getSysMsgList,############################## _getSysMsgList,[]
TBT W (2): 0x0040 [x],TBT W (2): 0x0040 [x],[]
nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 3226706533 to -4223625526513535681,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,"['0x8000000000000000', '0x4']"
ARPT: -4433556521525567493 AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,ARPT: <*> AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,['770772.533370:']
-[NETClientConnection effectiveBundleID] using process name mnt/hadoop/dfs/data/current/subdir63 as bundle ID (this is expected for daemons without bundle ID,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,['apsd']
Captive: CNPluginHandler en0: 8761786041973172187,Captive: CNPluginHandler en0: <*>,['Authenticated']
network changed: 2538400 DNS! Proxy SMB,network changed: <*> <*> DNS! Proxy SMB,['v4(en0+:10.105.160.205) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f)']
ARPT: -7413910507260978729 AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,ARPT: <*> AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,['770786.961436:']
CCFile::captureLog,CCFile::captureLog,[]
CCFile::captureLogRun Skipping current file Dir file 2661140 Current File d16d444c-56d8-11d5-882d-0080c847b195,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-07_13,42,34.831310]-AirPortBrcm4360_Logs-041.txt,', '[2017-07-07_13,42,34.831310]-AirPortBrcm4360_Logs-041.txt']"
ARPT: -762982068597249045 framerdy 0x0 bmccmd 2335150 framecnt 1024,ARPT: <*> framerdy 0x0 bmccmd <*> framecnt 1024,"['770798.478026:', '3']"
ARPT: 770802.879782: wlc_dump_aggfifo:,ARPT: 770802.879782: wlc_dump_aggfifo:,[]
Received Capture Event,Received Capture Event,[]
CCFile::captureLog,CCFile::captureLog,[]
AppleThunderboltGenericHAL::earlyWake - complete - took 496376132244907301 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['0']
ARPT: 2368760 AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,['770812.035971:']
Saw change in network reachability  1514042520000,Saw change in network reachability <*>,['(isReachable=2)']
dnssd_clientstub ConnectToServer: connect()-> No of tries: -8948316319329891645,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,[]
-[NETClientConnection effectiveBundleID] using process name -5908283405801966540 as bundle ID (this is expected for daemons without bundle ID,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,['CalendarAgent']
AppleThunderboltNHIType2::prePCIWake - power up complete - took 110243312 us,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,['1']
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,[]
ValidateRFC4281CodecId deny network-outbound /private/var/run/mDNSResponder,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(38179)']
211.141.93.88 <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[14:07:21.190]']
"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",[]
"Service ""1514040662000"" tried to hijack endpoint ""-7727864185516010230"" from owner: 797263375273454863","Service ""<*>"" tried to hijack endpoint ""<*>"" from owner: <*>","['com.apple.xpc.launchd.unmanaged.loginwindow.94', 'com.apple.tsm.uiserver', 'com.apple.SystemUIServer.agent']"
ASL Sender Statistics,ASL Sender Statistics,[]
in6_unlink_ifa: IPv6 address 2000000 has no prefix,in6_unlink_ifa: IPv6 address <*> has no prefix,['0x77c911454f15210b']
"ARPT: -5680441982827916621 wl0: setup_keepalive: interval 3073404534069578592 retry_interval 30, retry_count 10","ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval 30, retry_count 10","['771388.849884:', '900,']"
ASL Sender Statistics,ASL Sender Statistics,[]
Previous sleep cause: 5,Previous sleep cause: 5,[]
ARPT: user/root/rand/_temporary/_task_200811092030_0001_m_000742_0 AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,['771393.363637:']
ARPT: 0x7f0fc AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],['771456.438849:']
ARPT: 2598279 AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],['771516.615152:']
0010171 deny network-outbound /private/var/run/mDNSResponder,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(38210)']
4984150784048864430 deny network-outbound /private/var/run/mDNSResponder,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(38210)']
AirPort: Link Down on awdl0. Reason 1 (Unspecified).,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,[]
IOThunderboltSwitchrdd_6_2(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 8968608251219902913 unplug = 0,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '11']"
ASL Sender Statistics,ASL Sender Statistics,[]
"ARPT: 1512923509505250283 IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': 53999999995 'TimeRemaining': /var/ib/nva/insans/b562f10-ba2d-48ae-bf4a-18666cba4a51_delcolete","ARPT: <*> IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*>","['771631.938256:', 'No,', '9235,']"
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,[]
en0: channel changed to -3265479347842446682,en0: channel changed to <*>,['1']
-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,[]
"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",[]
tcp_connection_handle_connect_conditions_bad 7474737521119026445 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['25340']
Unable to start NetBIOS name service:,Unable to start NetBIOS name service:,[]
-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! 0x100602220 2972699288862031202:80,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>:80,"['QQ.10018', 'tc25354 123.151.10.190']"
"ARPT: a208479c wl0: Roamed or switched channel, reason -3702595599317472079 bssid 0244f29c last RSSI 2030520","ARPT: <*> wl0: Roamed or switched channel, reason <*> bssid <*> last RSSI <*>","['771663.085756:', '#8,', '00:a6:ca:db:93:cc,', '-60']"
Captive: CNPluginHandler en0: -997605125898553536,Captive: CNPluginHandler en0: <*>,['Inactive']
en0: BSSID changed to broadcast_9,en0: BSSID changed to <*>,['0c:68:03:d6:c5:1c']
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,[]
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,[]
CCFile::captureLog Received Capture notice id: 3226336716 reason = user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499469856.145137,', 'AssocFail:sts:2_rsn:0']"
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,[]
Received Capture Event,Received Capture Event,[]
-[NETClientConnection effectiveBundleID] using process name -1674094254141559552 as bundle ID (this is expected for daemons without bundle ID,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,['apsd']
############################## _getSysMsgList,############################## _getSysMsgList,[]
dnssd_clientstub ConnectToServer: connect()-> No of tries: 2582572,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['3']
CGXDisplayDidWakeNotification CCIOReporter-008.xml posting kCGSDisplayDidWake,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,['[771797848593539]:']
dnssd_clientstub ConnectToServer: connect()-> No of tries:  1514043900000,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['3']
Location icon should now be in state 1514041902000,Location icon should now be in state <*>,"[""'Inactive'""]"
Session 102106 destroyed,Session 102106 destroyed,[]
65.68.235.27 <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[16:57:09.235]']
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -25300,[]
send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
Sandbox: QuickLookSatelli(38418) deny(1) mach-lookup 10.251.201.204,Sandbox: QuickLookSatelli(38418) deny(1) mach-lookup <*>,['com.apple.networkd']
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,[]
"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.","CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",[]
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,[]
IOThunderboltSwitch-4430291708660291878(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = /tmp/KSOutOfProcessFetcher.aPWod5QMh1/download unplug = 0,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '12']"
Sandbox: 7888946331804732825 deny(1) network-outbound /private/var/run/mDNSResponder,Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(38449)']
AppleCamIn::systemWakeCall - messageType = 39190074,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
en0: channel changed to io80211Family-023.pcapng,en0: channel changed to <*>,['1']
[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),[]
Saw change in network reachability 3337033048,Saw change in network reachability <*>,['(isReachable=0)']
CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
[instance: 2556951] Deletion of /var/lib/nova/instances/2556951_del complete,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.Safari.SafeBrowsing.Update', '40']"
IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from 3862032846413436284 to /latest/meta-data/block-device-mapping/ami HTTP/1.1,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,"['AUTO', 'SUSPENDED']"
en0::IO80211Interface::postMessage bssid changed,en0::IO80211Interface::postMessage bssid changed,[]
Previous sleep cause: 5,Previous sleep cause: 5,[]
mDNS_RegisterInterface: Frequent transitions for interface awdl0 (FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF),"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.EscrowSecurityAlert.daily', '68031']"
AppleActuatorHIDEventDriver: message service is terminated,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.Safari.SafeBrowsing.Update', '2889']"
"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",[]
AppleThunderboltGenericHAL::earlyWake - complete - took Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['0']
"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",[]
Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.CacheDelete.daily', '67203']"
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '442301']"
/latest/meta-data/local-hostname HTTP/1.1 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),['-[SOAPParser:0x7fca6040cb50']
IOThunderboltSwitch<9163807899833139121>(9163807899833139121x9163807899833139121)::listenerCallback - Thunderbolt HPD packet for route = 9163807899833139121x9163807899833139121 port = 12 unplug = 9163807899833139121,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '441483']"
ARPT: 3228776856 wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 2731459 Ack 2156262111024914941 Win size 2620499,ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size <*>,"['775899.188954:', '2863091569,', '159598625,', '278']"
/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-07_00 : BTLE scanner Powered On,<*> : BTLE scanner Powered On,['18:50:46.109']
jk2_init() Can't find child 5622 in scoreboard,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.SoftwareUpdate.Activity', '4223']"
.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': '4023' is not a valid type name.,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.CacheDelete.daily', '65558']"
AppleCamIn::systemWakeCall - messageType = 0245cf3c,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
dnssd_clientstub ConnectToServer: connect()-> No of tries: 1514043540000##7214##549659##8661##16256##32258759,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,[]
full wake promotion (reason 1) 374 ms,full wake promotion (reason 1) 374 ms,[]
[025251fc] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[<*>] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],['com.apple.calendar.store.log.caldav.coredav']
"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",[]
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 10.10.34.11:9000/pjhe/logs/2kSOSP.log:182300+7292,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9951217bb0>.']
Error returned from iconservicesagent: (null),Error returned from iconservicesagent: (null),[]
"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",[]
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 29416607,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950712080>.']
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 2553751,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9951214ca0>.']
"NETWORK: requery, EQHXZ8M8AV EQHXZ8M8AV EQHXZ8M8AV EQHXZ8M8AV 27191969 items, fQueryRetries, EQHXZ8M8AV fLastRetryTimestamp, 2985172923","NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>","['328,', '0,', '521177334.4']"
"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)","NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)",[]
"[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-25037.log>, it will probably fail","[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-25037.log>, it will probably fail",[]
"schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>","schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>",[]
send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -25300,[]
Thermal pressure state: -6995454028444097802 Memory pressure state: -6995454028444097802,Thermal pressure state: <*> Memory pressure state: 0,['0']
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,[]
Error returned from iconservicesagent: (null),Error returned from iconservicesagent: (null),[]
jemmytest,jemmytest,[]
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -25300,[]
[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921,[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at line 1921,[]
<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec 1,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec 1,[]
<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec 1.(null). Failed codec specific check.,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec 1.(null). Failed codec specific check.,[]
CoreAnimation: timed out fence 5fe83,CoreAnimation: timed out fence 5fe83,[]
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -25300,[]
tcp_connection_tls_session_error_callback_imp 2060553104861908174 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,['2515']
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -25300,[]
Failed to connect 20238164 outlet from 1514041980000##7202##549659##8661##16256##30730227 to 0x7fff79824000 missing setter or instance variable,Failed to connect <*> outlet from <*> to <*> missing setter or instance variable,"['(view)', '(NSApplication)', '(NSColorPickerGridView):']"
Location icon should now be in state 61.37.222.240,Location icon should now be in state <*>,"[""'Inactive'""]"
-2934265883100282310 | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = 2258282,<*> <*> | I | VoipWrapper | DAVEngineImpl.cpp:1400:Close | close video chat. llFriendUIN = <*>,"['2017/07/07 21:47:20.392', '515629905.']"
ARPT: 1514038560000##7092##548573##8661##16256##27313974 AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,['783667.697957:']
Bluetooth -- LE is supported - Disable LE meta event,Bluetooth -- LE is supported - Disable LE meta event,[]
