Content,EventTemplate,Variables
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 2017-07-06 03:44:24 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state -4799092443170733505,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 6215140453460005161494041403917 in scoreboard slot 1514045346000,jk2_init() Found child <*> in scoreboard slot <*>,"['5817', '8']"
jk2_init() Found child -6405258966351519628312408 in scoreboard slot 4052589,jk2_init() Found child <*> in scoreboard slot <*>,"['5816', '7']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 147585448,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state rdd_42_39,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 88262055 in scoreboard slot io80211Family-063.pcapng,jk2_init() Found child <*> in scoreboard slot <*>,"['5825', '9']"
jk2_init() Found child 3543900 in scoreboard slot 33821183,jk2_init() Found child <*> in scoreboard slot <*>,"['5826', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -3894803026385053344,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 2652750,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 1514040600000##1514041560000##7189##549659##8661##16256##30271693189##549659##8661##16256##29353602 in scoreboard slot 1514041560000##7189##549659##8661##16256##30271693,jk2_init() Found child <*> in scoreboard slot <*>,"['5845', '7']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -4853183643928986291,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 922730x009c14e02310x009c14e03917102 in scoreboard slot 0x009c14e0,jk2_init() Found child <*> in scoreboard slot <*>,"['5856', '8']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 1253515519191706153,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 1121514045123000715115140451230004117071514045123000802 in scoreboard slot 1514045123000,jk2_init() Found child <*> in scoreboard slot <*>,"['5877', '9']"
jk2_init() Found child 2563291 in scoreboard slot 1514038740000##7189##549557##8661##16256##27452491,jk2_init() Found child <*> in scoreboard slot <*>,"['5876', '8']"
jk2_init() Found child 7830025779207201550857825779204 in scoreboard slot 2577920,jk2_init() Found child <*> in scoreboard slot <*>,"['5878', '6']"
jk2_init() Found child 3100510.250.17.22559 in scoreboard slot 10.250.17.225,jk2_init() Found child <*> in scoreboard slot <*>,"['5875', '7']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -5739126205963920408,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 88482067,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 00991c88,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 2261089810991980611,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 1610.251.31.242066677 in scoreboard slot 10.251.31.242,jk2_init() Found child <*> in scoreboard slot <*>,"['5893', '9']"
jk2_init() Found child 0x0b85eee09920x0b85eee0940x0b85eee096370730x0b85eee0220 in scoreboard slot 0x0b85eee0,jk2_init() Found child <*> in scoreboard slot <*>,"['5892', '8']"
jk2_init() Found child 7841365850685201-442497118285656628915 in scoreboard slot -4424971182856566289,jk2_init() Found child <*> in scoreboard slot <*>,"['5901', '9']"
jk2_init() Found child user/root/rand835.5 KB/_temporary/_task_200811101024_0014_m_001394_0 in scoreboard slot 835.5 KB,jk2_init() Found child <*> in scoreboard slot <*>,"['5899', '7']"
jk2_init() Found child -2510x0247ffe942506339244670x0247ffe95 in scoreboard slot 0x0247ffe9,jk2_init() Found child <*> in scoreboard slot <*>,"['5900', '8']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state mnt/hadoop/dfs/data/current,mod_jk child workerEnv in error state <*>,['7']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -5624558200776510955,mod_jk child workerEnv in error state <*>,['7']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 0x0021d9c0,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 1514038680000##7154##548920##8661##16256##27400475,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 1579248908079169612865792489080791696128108 in scoreboard slot 5792489080791696128,jk2_init() Found child <*> in scoreboard slot <*>,"['5912', '7']"
jk2_init() Found child -60x7000002a0000000x7000002a000080x7000002a0000714336081087 in scoreboard slot 0x7000002a0000,jk2_init() Found child <*> in scoreboard slot <*>,"['5914', '9']"
jk2_init() Found child 0x00800000 in scoreboard slot 2590120,jk2_init() Found child <*> in scoreboard slot <*>,"['5915', '6']"
jk2_init() Found child rdd_16_3 in scoreboard slot 1104376461837247304,jk2_init() Found child <*> in scoreboard slot <*>,"['5917', '8']"
jk2_init() Found child Package_for_KB31417321691401732169141~31bf3856ad364e35~amd64~~6.1.1.1 in scoreboard slot 173216914,jk2_init() Found child <*> in scoreboard slot <*>,"['5916', '7']"
jk2_init() Found child Package_for_KB2570947~31bf3851514038801000ad315140388010004e35~amd15140388010004~~1514038801000.1.1.0 in scoreboard slot 1514038801000,jk2_init() Found child <*> in scoreboard slot <*>,"['5919', '6']"
jk2_init() Found child -1451814023941164023941204023941310732 in scoreboard slot 4023941,jk2_init() Found child <*> in scoreboard slot <*>,"['5918', '9']"
jk2_init() Found child rdd_42_15 in scoreboard slot 353.9 KB,jk2_init() Found child <*> in scoreboard slot <*>,"['5925', '8']"
jk2_init() Found child 10.251.108850044049297409379.37 in scoreboard slot 8850044049297409379,jk2_init() Found child <*> in scoreboard slot <*>,"['5923', '6']"
jk2_init() Found child -343638242936-47753860998440098905835-47753860998440098903 in scoreboard slot -4775386099844009890,jk2_init() Found child <*> in scoreboard slot <*>,"['5924', '7']"
jk2_init() Found child 2753000 in scoreboard slot -764747190320632607,jk2_init() Found child <*> in scoreboard slot <*>,"['5922', '9']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_16,mod_jk child workerEnv in error state <*>,['7']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state AirPortBrcm4360_Logs-040.txt,mod_jk child workerEnv in error state <*>,['8']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 131FE7ED,mod_jk child workerEnv in error state <*>,['8']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 10.250.10.213,mod_jk child workerEnv in error state <*>,['8']
jk2_init() Found child 10.10.34.11:259822751000/pjhe/logs/2kSOSP.log:218760+722598227512 in scoreboard slot 259822751,jk2_init() Found child <*> in scoreboard slot <*>,"['5935', '9']"
jk2_init() Found child 8222237992820407037491447018 in scoreboard slot 2040703749,jk2_init() Found child <*> in scoreboard slot <*>,"['5936', '6']"
jk2_init() Found child 157005945066047988923998787 in scoreboard slot 4506604798892399878,jk2_init() Found child <*> in scoreboard slot <*>,"['5938', '8']"
jk2_init() Found child 94182393 in scoreboard slot broadcast_18_piece0,jk2_init() Found child <*> in scoreboard slot <*>,"['5937', '7']"
jk2_init() Found child -4-111134466077969078224597753370705281 in scoreboard slot -1111344660779690782,jk2_init() Found child <*> in scoreboard slot <*>,"['5940', '6']"
jk2_init() Found child 47746563317668017381154282 in scoreboard slot 17668017,jk2_init() Found child <*> in scoreboard slot <*>,"['5939', '9']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 0x02100004,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 34086757,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -5057534532247887258,mod_jk child workerEnv in error state <*>,['7']
mod_jk child workerEnv in error state 00000002,mod_jk child workerEnv in error state <*>,['7']
jk2_init() Found child 641646158310569454924207394547472950 in scoreboard slot 641646158310569454,jk2_init() Found child <*> in scoreboard slot <*>,"['5942', '8']"
jk2_init() Found child 64514035829506432.3 KB200432.3 KB in scoreboard slot 432.3 KB,jk2_init() Found child <*> in scoreboard slot <*>,"['5941', '7']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 201706092018_0024_m_000003_1012,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 3777389444004341563,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 0x03f89c00 in scoreboard slot 1514038560000##7079##548566##8661##16256##27310473,jk2_init() Found child <*> in scoreboard slot <*>,"['5954', '7']"
jk2_init() Found child 2222931 in scoreboard slot -4657886075935807358,jk2_init() Found child <*> in scoreboard slot <*>,"['5953', '6']"
jk2_init() Found child 00efcbc8 in scoreboard slot 3014995849,jk2_init() Found child <*> in scoreboard slot <*>,"['5956', '9']"
"jk2_init() Found child  ""com.apple.private.alloy.phonecontinuity"" in scoreboard slot 7505828172725463922",jk2_init() Found child <*> in scoreboard slot <*>,"['5957', '6']"
jk2_init() Found child mnt/hadoop/dfs/data/current/subdir51 in scoreboard slot 3356384155,jk2_init() Found child <*> in scoreboard slot <*>,"['5955', '8']"
jk2_init() Found child 922.0 B in scoreboard slot 2779312,jk2_init() Found child <*> in scoreboard slot <*>,"['5961', '6']"
jk2_init() Found child 000156715970156715970156715970156715970 in scoreboard slot 156715970,jk2_init() Found child <*> in scoreboard slot <*>,"['5960', '9']"
jk2_init() Found child 1514041288976280000##7182889762##542889762652889762##8661##16256##30702889762727 in scoreboard slot 2889762,jk2_init() Found child <*> in scoreboard slot <*>,"['5968', '9']"
jk2_init() Found child user/root/randtxt3/_temporary/_task_200811101024_0007_m_001230_0 in scoreboard slot 4516306414837452219,jk2_init() Found child <*> in scoreboard slot <*>,"['5965', '6']"
jk2_init() Found child 2696431 in scoreboard slot 4069436988023676023,jk2_init() Found child <*> in scoreboard slot <*>,"['5967', '8']"
jk2_init() Found child -1635752698830216319 in scoreboard slot Package_for_KB2928120~31bf3856ad364e35~amd64~~6.1.1.2,jk2_init() Found child <*> in scoreboard slot <*>,"['5969', '10']"
jk2_init() Found child 91262226 in scoreboard slot /home.old/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDGbglV,jk2_init() Found child <*> in scoreboard slot <*>,"['5966', '7']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state /g/g24/germann2/SPaSM_mini/MEAM/r13,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 1514040840000##7189##549659##8661##16256##29600053,mod_jk child workerEnv in error state <*>,['8']
jk2_init() Found child 9093049293972551787 in scoreboard slot user/root/rand8/_temporary/_task_200811101024_0015_m_000882_0,jk2_init() Found child <*> in scoreboard slot <*>,"['5970', '6']"
jk2_init() Found child 0x1b10.251.215.1920b860 in scoreboard slot 10.251.215.192,jk2_init() Found child <*> in scoreboard slot <*>,"['5971', '7']"
jk2_init() Found child Package_for_KB2642879615428796111~31bf3428796156ad364e35~amd64~~6.1.1.11 in scoreboard slot 4287961,jk2_init() Found child <*> in scoreboard slot <*>,"['5972', '8']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 0958090,mod_jk child workerEnv in error state <*>,['8']
mod_jk child workerEnv in error state 1514038560000##7105##548582##8661##16256##27319968,mod_jk child workerEnv in error state <*>,['9']
mod_jk child workerEnv in error state -5009274684359267777,mod_jk child workerEnv in error state <*>,['8']
jk2_init() Found child 34053757 in scoreboard slot 4759691,jk2_init() Found child <*> in scoreboard slot <*>,"['5981', '9']"
jk2_init() Found child 318.5 KB in scoreboard slot 154395837,jk2_init() Found child <*> in scoreboard slot <*>,"['5982', '6']"
jk2_init() Found child -2600305321731620092036631113 in scoreboard slot 3217316200,jk2_init() Found child <*> in scoreboard slot <*>,"['5984', '8']"
jk2_init() Found child en0:2607:f140:6000:8:d8d1:d506:6046:43e4- in scoreboard slot -6802153775367591521,jk2_init() Found child <*> in scoreboard slot <*>,"['5985', '9']"
jk2_init() Found child 4499140370762613763 in scoreboard slot 1514042361000,jk2_init() Found child <*> in scoreboard slot <*>,"['5992', '8']"
jk2_init() Found child 1525230 in scoreboard slot 163.0 B,jk2_init() Found child <*> in scoreboard slot <*>,"['5993', '9']"
jk2_init() Found child 3344g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe83485 in scoreboard slot g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe,jk2_init() Found child <*> in scoreboard slot <*>,"['5990', '6']"
jk2_init() Found child 2184387002518438700 in scoreboard slot 1843870,jk2_init() Found child <*> in scoreboard slot <*>,"['5991', '7']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 147195426,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 27179732,mod_jk child workerEnv in error state <*>,['8']
mod_jk child workerEnv in error state -808401720390253471,mod_jk child workerEnv in error state <*>,['7']
jk2_init() Found child Package_for_KB3011-538510507640331478780~31bf3856ad364e35~amd64~~6.1.1.5 in scoreboard slot -5385105076403314787,jk2_init() Found child <*> in scoreboard slot <*>,"['5995', '7']"
jk2_init() Found child 2511325977680 in scoreboard slot 2597768,jk2_init() Found child <*> in scoreboard slot <*>,"['5996', '8']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -3091906986951252347,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 2970472082,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child /home/yates//bandwidth.rts in scoreboard slot 74350836,jk2_init() Found child <*> in scoreboard slot <*>,"['5997', '9']"
jk2_init() Found child rdd_42_32 in scoreboard slot 7517964792804498202,jk2_init() Found child <*> in scoreboard slot <*>,"['5998', '6']"
jk2_init() Found child 151404410.251.42.1640000##0##549659##8661##16256##3345010.251.42.1664 in scoreboard slot 10.251.42.16,jk2_init() Found child <*> in scoreboard slot <*>,"['5999', '7']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 2359550,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 14.0 KB,mod_jk child workerEnv in error state <*>,['8']
mod_jk child workerEnv in error state 2966871,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 1514038560000##10.251.110.8010.251.110.810.251.110.8##548565##8661##16256##210.251.110.8309969 in scoreboard slot 10.251.110.8,jk2_init() Found child <*> in scoreboard slot <*>,"['6007', '7']"
jk2_init() Found child FF:F2:9F:1809.3 KB:BF:809.3 KBC:00:0D:809.3 KB0:E9:40:93 in scoreboard slot 809.3 KB,jk2_init() Found child <*> in scoreboard slot <*>,"['6006', '6']"
jk2_init() Found child /v2/54fadb412c4e40cdbaed3321782176335e4c35a3321782176e/servers/ae3a1b5d-eec1-45bb-b76a-c53321782176d83b1471f HTTP/1.1 in scoreboard slot 3321782176,jk2_init() Found child <*> in scoreboard slot <*>,"['6005', '9']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
jk2_init() Found child -2692139674026921399929114017279 in scoreboard slot 2692139,jk2_init() Found child <*> in scoreboard slot <*>,"['6008', '8']"
jk2_init() Found child 1144571173009694325430073009694325218 in scoreboard slot 3009694325,jk2_init() Found child <*> in scoreboard slot <*>,"['6009', '9']"
jk2_init() Found child 2630482 in scoreboard slot 3306751316,jk2_init() Found child <*> in scoreboard slot <*>,"['6011', '7']"
jk2_init() Found child -1484327329947023327329932732997047838 in scoreboard slot 3273299,jk2_init() Found child <*> in scoreboard slot <*>,"['6010', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -2667669005094349452,mod_jk child workerEnv in error state <*>,['7']
mod_jk child workerEnv in error state 137784887,mod_jk child workerEnv in error state <*>,['6']
"mod_jk child workerEnv in error state 1499133420.914478, reason = DeauthInd:sts:0_rsn:7",mod_jk child workerEnv in error state <*>,['7']
mod_jk child workerEnv in error state 1990912,mod_jk child workerEnv in error state <*>,['7']
jk2_init() Found child -87822640420160046-6754647973871368247 in scoreboard slot -6754647973871368247,jk2_init() Found child <*> in scoreboard slot <*>,"['6028', '9']"
jk2_init() Found child 7275457888263057111 in scoreboard slot 8492196963764530259,jk2_init() Found child <*> in scoreboard slot <*>,"['6036', '9']"
jk2_init() Found child 2017-07-04 00:25:15 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319) in scoreboard slot 1514042945000,jk2_init() Found child <*> in scoreboard slot <*>,"['6033', '6']"
jk2_init() Found child 9060964400010.251.43.1479016309 in scoreboard slot 10.251.43.147,jk2_init() Found child <*> in scoreboard slot <*>,"['6035', '8']"
jk2_init() Found child 2955519239 in scoreboard slot 1514038440000##7037##548365##8661##15116##27191969,jk2_init() Found child <*> in scoreboard slot <*>,"['6034', '7']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -2557432794238860908,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state -5236655516146555545,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 2063252936853409868 in scoreboard slot 2691431,jk2_init() Found child <*> in scoreboard slot <*>,"['6038', '7']"
jk2_init() Found child 157.0 B in scoreboard slot -6464763289185102366,jk2_init() Found child <*> in scoreboard slot <*>,"['6037', '6']"
jk2_init() Found child 0956130.0956130.34.11:9000/pjhe/test/2/_temporary/0/task_201706092018_0025_m_000002 in scoreboard slot 0956130,jk2_init() Found child <*> in scoreboard slot <*>,"['6039', '10']"
"jk2_init() Found child 271 ""com.apple.private.alloy.keychainsync""2 ""com.apple.private.alloy.keychainsync""71 in scoreboard slot  ""com.apple.private.alloy.keychainsync""",jk2_init() Found child <*> in scoreboard slot <*>,"['6043', '9']"
jk2_init() Found child 54004554 in scoreboard slot 0x7fa823962400,jk2_init() Found child <*> in scoreboard slot <*>,"['6042', '7']"
jk2_init() Found child 171488598135237831029828815 in scoreboard slot 8598135237831029828,jk2_init() Found child <*> in scoreboard slot <*>,"['6041', '6']"
jk2_init() Found child 36433081765129 in scoreboard slot 33081765,jk2_init() Found child <*> in scoreboard slot <*>,"['6044', '8']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -5613694521084380933,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state rdd_42_23,mod_jk child workerEnv in error state <*>,['8']
mod_jk child workerEnv in error state 1379455396847512711,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 632431728,mod_jk child workerEnv in error state <*>,['8']
jk2_init() Found child broadcast_37_piece0 in scoreboard slot 2762039,jk2_init() Found child <*> in scoreboard slot <*>,"['6052', '6']"
jk2_init() Found child 10.251.203.80 in scoreboard slot 0007932,jk2_init() Found child <*> in scoreboard slot <*>,"['6053', '7']"
jk2_init() Found child 17.241882150.12.88 in scoreboard slot 1882150,jk2_init() Found child <*> in scoreboard slot <*>,"['6054', '9']"
jk2_init() Found child 10.10.34.11:9000/pjhe/logs/2kSOSP.log:145broadcast_194+7292 in scoreboard slot broadcast_19,jk2_init() Found child <*> in scoreboard slot <*>,"['6055', '8']"
jk2_init() Found child -2147212041377545584353423262921472120413775455843214721204137754558421010 in scoreboard slot 2147212041377545584,jk2_init() Found child <*> in scoreboard slot <*>,"['6063', '8']"
jk2_init() Found child 1078000656626632963972660940252261731 in scoreboard slot 6329639726609402522,jk2_init() Found child <*> in scoreboard slot <*>,"['6062', '9']"
jk2_init() Found child 260-1197396592032418307:f140:6000:8:cc53:3e31:ccd8:11d4 in scoreboard slot -1197396592032418307,jk2_init() Found child <*> in scoreboard slot <*>,"['6069', '7']"
"jk2_init() Found child 320453546 ""com.apple.ess"" in scoreboard slot  ""com.apple.ess""",jk2_init() Found child <*> in scoreboard slot <*>,"['6070', '9']"
jk2_init() Found child 26611514038680000##7126##548880##8661##16256##2739397191 in scoreboard slot 1514038680000##7126##548880##8661##16256##27393971,jk2_init() Found child <*> in scoreboard slot <*>,"['6071', '8']"
jk2_init() Found child 1984120013632054245461508 in scoreboard slot 1200136320542454615,jk2_init() Found child <*> in scoreboard slot <*>,"['6100', '7']"
jk2_init() Found child 273174645239594 in scoreboard slot 45239594,jk2_init() Found child <*> in scoreboard slot <*>,"['6101', '8']"
jk2_init() Found child 3209665763000837850922531821 in scoreboard slot 3209665763,jk2_init() Found child <*> in scoreboard slot <*>,"['6099', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 10.251.203.4,mod_jk child workerEnv in error state <*>,['7']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 3336463015,mod_jk child workerEnv in error state <*>,['9']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 001064fc,mod_jk child workerEnv in error state <*>,['8']
jk2_init() Found child 28164276 in scoreboard slot 1514044801000,jk2_init() Found child <*> in scoreboard slot <*>,"['6115', '10']"
Directory index forbidden by rule: /var/www/html/,Directory index forbidden by rule: /var/www/html/,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state  1514045280000,mod_jk child workerEnv in error state <*>,['7']
jk2_init() Found child 10.250.10.144 in scoreboard slot 2017-07-08 05:32:31 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),jk2_init() Found child <*> in scoreboard slot <*>,"['6259', '6']"
jk2_init() Found child -mnt/hadoop/dfs/data/current/subdir4341168mnt/hadoop/dfs/data/current/subdir43001mnt/hadoop/dfs/data/current/subdir4339959508 in scoreboard slot mnt/hadoop/dfs/data/current/subdir43,jk2_init() Found child <*> in scoreboard slot <*>,"['6260', '7']"
jk2_init() Found child 1514045232267065330000##0##549659##3226706533661##16256##33990761 in scoreboard slot 3226706533,jk2_init() Found child <*> in scoreboard slot <*>,"['6261', '8']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -4223625526513535681,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -4433556521525567493,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state mnt/hadoop/dfs/data/current/subdir63,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 8253840061253840086041925384003125384002182538400 in scoreboard slot 2538400,jk2_init() Found child <*> in scoreboard slot <*>,"['6277', '7']"
jk2_init() Found child -7413910507226611400978729 in scoreboard slot 2661140,jk2_init() Found child <*> in scoreboard slot <*>,"['6276', '6']"
