LineId,Content,EventId,EventTemplate,ParameterList
1466,hibernate_rebuild started,f356f9c1,hibernate_rebuild started,[]
1467,INIT -- Host controller is published,c17f6d5d,INIT -- Host controller is published,[]
1468,Received Capture Event,3f143fab,Received Capture Event,[]
1469,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
1470,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: 0x7fa11d67f3b0; Sequence: 0>] to failed operations.],795a719d,[<*>] [Adding [<CalDAVAccountRefreshQueueableOperation: <*> Sequence: 0>] to failed operations.],"['com.apple.calendar.store.log.caldav.queue', '0x7fa11d67f3b0;']"
1471,Received Capture Event,3f143fab,Received Capture Event,[]
1472,"CCFile::captureLogRun Skipping current file Dir file [2017-07-06_14,15,59.644892]-CCIOReporter-007.xml, Current File [2017-07-06_14,15,59.644892]-CCIOReporter-007.xml",f1885a0f,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-06_14,15,59.644892]-CCIOReporter-007.xml,', '[2017-07-06_14,15,59.644892]-CCIOReporter-007.xml']"
1473,"CCFile::captureLogRun Skipping current file Dir file [2017-07-06_14,15,59.726497]-io80211Family-008.pcapng, Current File [2017-07-06_14,15,59.726497]-io80211Family-008.pcapng",f1885a0f,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-06_14,15,59.726497]-io80211Family-008.pcapng,', '[2017-07-06_14,15,59.726497]-io80211Family-008.pcapng']"
1474,14:16:06.179 : Scanning mode Contacts Only,cc50f92a,<*> : Scanning mode Contacts Only,['14:16:06.179']
1475,Sandbox: com.apple.Addres(37034) deny(1) network-outbound /private/var/run/mDNSResponder,9cdbf8d2,Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(37034)']
1476,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",a3ed931c,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner: <*>","['com.apple.xpc.launchd.unmanaged.loginwindow.94', 'com.apple.tsm.uiserver', 'com.apple.SystemUIServer.agent']"
1477,"ARPT: 740034.911245: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",a0672ef8,"ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval 30, retry_count 10","['740034.911245:', '900,']"
1478,AppleCamIn::systemWakeCall - messageType = 0xE0000340,dff6d2b2,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
1479,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",1bf3d457,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",[]
1480,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,1b7a983d,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,[]
1481,"PM response took 1999 ms (54, powerd)",70e478c0,"PM response took <*> ms (54, powerd)",['1999']
1482,"en0: channel changed to 36,+1",86f9b3d4,en0: channel changed to <*>,"['36,+1']"
1483,"RTC: Maintenance 2017/7/6 21:56:47, sleep 2017/7/6 21:44:10",c6954816,"RTC: Maintenance 2017/7/6 21:56:47, sleep 2017/7/6 21:44:10",[]
1484,Previous sleep cause: 5,9061729d,Previous sleep cause: 5,[]
1485,2017-07-06 14:57:16.261 ksfetch[37061/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1999 bytes from stdin.,169c71dc,2017-07-06 14:57:16.261 ksfetch[37061/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1999 bytes from stdin.,[]
1486,"2017-07-06 14:57:16.661 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=37fbcb7ab6829be04567976e3212d7a67627aef11546f8b7013d4cffaf51f739&cup2key=7:4200177539""",0a6d6548,"2017-07-06 14:57:16.661 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://<*>/service/update2?cup2hreq=37fbcb7ab6829be04567976e3212d7a67627aef11546f8b7013d4cffaf51f739&cup2key=7:4200177539""",['tools.google.com']
1487,2017-07-06 14:57:16.667 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0,e94c49ec,2017-07-06 14:57:16.667 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0,[]
1488,"ARPT: 740174.102665: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",8d0bbd5d,"ARPT: <*> wl0: MDNS: 0 SRV Recs, 0 TXT Recs",['740174.102665:']
1489,Thermal pressure state: 1 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['1']
1490,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,04f0e432,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,['1']
1491,ARPT: 740226.968934: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],['740226.968934:']
1492,ARPT: 740345.497593: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],['740345.497593:']
1493,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '11']"
1494,in6_unlink_ifa: IPv6 address 0x77c911454f152b8b has no prefix,df7d7c2a,in6_unlink_ifa: IPv6 address <*> has no prefix,['0x77c911454f152b8b']
1495,ARPT: 740352.115529: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],['740352.115529:']
1496,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,04f0e432,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,['1']
1497,Previous sleep cause: 5,9061729d,Previous sleep cause: 5,[]
1498,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-06 23:12:15 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),cb6d7ba7,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) <*> <*> +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),['when=2017-07-06 23:12:15']
1499,AppleCamIn::handleWakeEvent_gated,5d3b8c8e,AppleCamIn::handleWakeEvent_gated,[]
1500,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '11']"
1501,Thermal pressure state: 0 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['0']
1502,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
1503,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,1ca51907,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,[]
1504,ARPT: 740501.982555: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,55561498,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,"['740501.982555:', 'fe80:0:0:0:c6b3:1ff:fecd:467f']"
1505,ARPT: 740504.547655: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],['740504.547655:']
1506,RTC: PowerByCalendarDate setting ignored,c5de5950,RTC: PowerByCalendarDate setting ignored,[]
1507,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc24283 119.81.102.227:80,086cf4fa,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['QQ.10018', 'tc24283 119.81.102.227:80']"
1508,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,209c69a9,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,[]
1509,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
1510,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
1511,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,f09b7e9d,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,"['0x8000000000000000', '0x4']"
1512,Thermal pressure state: 0 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['0']
1513,in6_unlink_ifa: IPv6 address 0x77c911453a6db3ab has no prefix,df7d7c2a,in6_unlink_ifa: IPv6 address <*> has no prefix,['0x77c911453a6db3ab']
1514,Thermal pressure state: 1 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['1']
1515,"ARPT: 740631.402908: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 5802,",92895114,"ARPT: <*> IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>","['740631.402908:', '5802,']"
1516,17:23:43.193 : Scanning mode Contacts Only,cc50f92a,<*> : Scanning mode Contacts Only,['17:23:43.193']
1517,"DB Error: 1 ""no such table: tb_c2cMsg_2658655094""",ae5de759,"DB Error: 1 ""no such table: <*>","['tb_c2cMsg_2658655094""']"
1518,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.History.xpc/Contents/MacOS/com.apple.Safari.History error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",b9b132a2,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>","['com.apple.Safari.History.xpc', 'com.apple.Safari.History', 'com.apple.WebKit.WebContent.xpc']"
1519,FA||Url||taskID[2019353659] dealloc,c4d6ff57,FA||Url||taskID[2019353659] dealloc,[]
1520,"NETWORK: requery, 0, 0, 0, 0, 302, items, fQueryRetries, 0, fLastRetryTimestamp, 521080983.6",a12012c8,"NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>","['302,', '0,', '521080983.6']"
1521,"NETWORK: requery, 0, 0, 0, 0, 300, items, fQueryRetries, 0, fLastRetryTimestamp, 521081581.2",a12012c8,"NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>","['300,', '0,', '521081581.2']"
1522,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
1523,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f995050b170>.,b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f995050b170>.']
1524,Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts,1063f8d7,Sandbox: <*>(9854) deny(1) file-read-data /private/etc/hosts,['com.apple.WebKit']
1525,FA||Url||taskID[2019353666] dealloc,3c36506b,FA||Url||taskID[2019353666] dealloc,[]
1526,2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,540ddad4,2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,[]
1527,2017/07/06 18:22:57.953 | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = 1742124257.,e3d70e64,<*> <*> | I | VoipWrapper | DAVEngineImpl.cpp:1400:Close | close video chat. llFriendUIN = <*>,"['2017/07/06 18:22:57.953', '1742124257.']"
1528,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 7518 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.SoftwareUpdate.Activity', '7518']"
1529,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 258 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.Safari.SafeBrowsing.Update', '258']"
1530,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),e9f3f528,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),[]
1531,Sandbox: com.apple.Addres(37204) deny(1) network-outbound /private/var/run/mDNSResponder,9cdbf8d2,Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(37204)']
1532,full wake request (reason 2) 30914 ms,739ff9d6,full wake request (reason 2) 30914 ms,[]
1533,18:37:30.916 : BTLE scanner Powered Off,2c3a9fce,<*> : BTLE scanner Powered Off,['18:37:30.916']
1534,############################## _getSysMsgList,42e9195d,############################## _getSysMsgList,[]
1535,"ARPT: 744319.484045: wl0: wl_update_tcpkeep_seq: Original Seq: 1092633597, Ack: 2572586285, Win size: 4096",13c2a597,ARPT: <*> wl0: wl_update_tcpkeep_seq: Original Seq: <*> Ack: <*> Win size: 4096,"['744319.484045:', '1092633597,', '2572586285,']"
1536,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 65594 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.CacheDelete.daily', '65594']"
1537,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 5880 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.SoftwareUpdate.Activity', '5880']"
1538,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16680 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.suggestions.harvest', '16680']"
1539,kern_open_file_for_direct_io(0),8f7d765f,kern_open_file_for_direct_io(0),[]
1540,############################## _getSysMsgList,42e9195d,############################## _getSysMsgList,[]
1541,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '12']"
1542,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15823 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.suggestions.harvest', '15823']"
1543,Wake reason: RTC (Alarm),2068da72,Wake reason: RTC (Alarm),[]
1544,19:17:46.405 : BTLE scanner Powered Off,2c3a9fce,<*> : BTLE scanner Powered Off,['19:17:46.405']
1545,ARPT: 744472.877165: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],['744472.877165:']
1546,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15002 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.suggestions.harvest', '15002']"
1547,ARPT: 744589.508896: wl0: setup_keepalive: Remote IP: 17.249.28.35,0bd7d6b3,ARPT: <*> wl0: setup_keepalive: Remote IP: <*>,"['744589.508896:', '17.249.28.35']"
1548,"ARPT: 744593.160590: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 1529267953, Ack 4054195714, Win size 380",0753c14d,ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size <*>,"['744593.160590:', '1529267953,', '4054195714,', '380']"
1549,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '12']"
1550,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '12']"
1551,ARPT: 744595.284508: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],['744595.284508:']
1552,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 524667 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '524667']"
1553,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 63122 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.CacheDelete.daily', '63122']"
1554,Thermal pressure state: 0 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['0']
1555,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 524657 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '524657']"
1556,ARPT: 744650.016431: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:f882:21d2:d1af:f093,55561498,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,"['744650.016431:', '2607:f140:6000:8:f882:21d2:d1af:f093']"
1557,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '11']"
1558,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2593 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.SoftwareUpdate.Activity', '2593']"
1559,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 523840 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '523840']"
1560,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 62280 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.CacheDelete.daily', '62280']"
1561,"PM response took 129 ms (10018, QQ)",7b985a7d,"PM response took 129 ms (10018, QQ)",[]
1562,RTC: PowerByCalendarDate setting ignored,c5de5950,RTC: PowerByCalendarDate setting ignored,[]
1563,20:03:05.179 : BTLE scanner Powered Off,2c3a9fce,<*> : BTLE scanner Powered Off,['20:03:05.179']
1564,button report: 0x80039B7,45b10d54,button report: 0x80039B7,[]
1565,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
1566,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",61cb43e6,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",['com.apple.security.sos.error']
1567,jemmytest,b55176d9,jemmytest,[]
1568,KeychainGetICDPStatus: status: off,7a123c93,KeychainGetICDPStatus: status: off,[]
1569,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: 0x7fa11d73f960; Sequence: 0>] to failed operations.],795a719d,[<*>] [Adding [<CalDAVAccountRefreshQueueableOperation: <*> Sequence: 0>] to failed operations.],"['com.apple.calendar.store.log.caldav.queue', '0x7fa11d73f960;']"
1570,FA||Url||taskID[2019353677] dealloc,2f201f0e,FA||Url||taskID[2019353677] dealloc,[]
1571,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
1572,jemmytest,b55176d9,jemmytest,[]
1573,Location icon should now be in state 'Active',3813df52,Location icon should now be in state <*>,"[""'Active'""]"
1574,"2017-07-06 20:46:03.869 GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=5e15fbe422c816bef7c133cfffdb516e16923579b9be2dfae4d7d8d211b25017&cup2key=7:780377214""",9ff2c699,"2017-07-06 20:46:03.869 GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://<*>/service/update2?cup2hreq=5e15fbe422c816bef7c133cfffdb516e16923579b9be2dfae4d7d8d211b25017&cup2key=7:780377214""",['tools.google.com']
1575,"NETWORK: requery, 0, 0, 0, 0, 291, items, fQueryRetries, 0, fLastRetryTimestamp, 521092126.3",a12012c8,"NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>","['291,', '0,', '521092126.3']"
1576,"NETWORK: no response from server, reachability, 2, queryRetries, 2",1b3b24d2,"NETWORK: no response from server, reachability, 2, queryRetries, <*>",['2']
1577,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
1578,"Page bounds {{0, 0}, {400, 400}}",75040252,"Page bounds {{0, 0}, {400, 400}}",[]
1579,Failed to connect (titleField) outlet from (MMSessionPickerChoosenRowView) to (NSTextField): missing setter or instance variable,b2490040,Failed to connect <*> outlet from <*> to <*> missing setter or instance variable,"['(titleField)', '(MMSessionPickerChoosenRowView)', '(NSTextField):']"
1580,[com.apple.calendar.store.log.caldav.queue] [Account xpc_ben@163.com@https://caldav.163.com/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: 0x7fa11f9f2290; Sequence: 0>],05ec6822,[<*>] [Account xpc_ben@163.com@https://<*>/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: 0x7fa11f9f2290; Sequence: 0>],"['com.apple.calendar.store.log.caldav.queue', 'caldav.163.com']"
1581,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
1582,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=502 ""(null)"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash 0x7fa11fe7a810 [0x7fff7abc1440]>{type = immutable dict, count = 5, entries => 0 : Connection = <CFString 0x7fff7ab1aea0 [0x7fff7abc1440]>{contents = ""keep-alive""} 3 : Content-Type = text/html 4 : Content-Length = 166 5 : Server = nginx 6 : Date = <CFString 0x7fa11ac2ab80 [0x7fff7abc1440]>{contents = ""Fri, 07 Jul 2017 05:32:43 GMT""} } }]",48645cf1,"[<*>] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=502 ""(null)"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash 0x7fa11fe7a810 [0x7fff7abc1440]>{type = immutable dict, count = 5, entries => 0 : Connection = <CFString 0x7fff7ab1aea0 [0x7fff7abc1440]>{contents = ""keep-alive""} 3 : Content-Type = text/html 4 : Content-Length = 166 5 : Server = nginx 6 : Date = <CFString 0x7fa11ac2ab80 [0x7fff7abc1440]>{contents = ""Fri, 07 Jul 2017 05:32:43 GMT""} } }]",['com.apple.calendar.store.log.caldav.queue']
1583,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
1584,KeychainGetICDPStatus: keychain: -25300,7562e40d,KeychainGetICDPStatus: keychain: -25300,[]
1585,Location icon should now be in state 'Inactive',3813df52,Location icon should now be in state <*>,"[""'Inactive'""]"
1586,"Page bounds {{0, 0}, {400, 400}}",75040252,"Page bounds {{0, 0}, {400, 400}}",[]
1587,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",37c8aee1,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",[]
1588,Sandbox: SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data CFPBS:186A7:,61b6e6aa,Sandbox: SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data CFPBS:186A7:,[]
1589,tcp_connection_tls_session_error_callback_imp 2438 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,5d52b3d1,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,['2438']
