Content,EventTemplate,Variables
2354412 floating point alignment exceptions,<*> floating point alignment exceptions,2354412
2354412 floating point alignment exceptions,<*> floating point alignment exceptions,2354412
2354412 floating point alignment exceptions,<*> floating point alignment exceptions,2354412
2354412 floating point alignment exceptions,<*> floating point alignment exceptions,2354412
2354412 floating point alignment exceptions,<*> floating point alignment exceptions,2354412
2354412 floating point alignment exceptions,<*> floating point alignment exceptions,2354412
2354412 floating point alignment exceptions,<*> floating point alignment exceptions,2354412
2354412 floating point alignment exceptions,<*> floating point alignment exceptions,2354412
2354412 floating point alignment exceptions,<*> floating point alignment exceptions,2354412
2354412 floating point alignment exceptions,<*> floating point alignment exceptions,2354412
2354412 floating point alignment exceptions,<*> floating point alignment exceptions,2354412
62500 floating point alignment exceptions,<*> floating point alignment exceptions,62500
62500 floating point alignment exceptions,<*> floating point alignment exceptions,62500
62500 floating point alignment exceptions,<*> floating point alignment exceptions,62500
iar 00106570 dear 0245a10c,iar <*> dear <*>,"[00106570,0245a10c]"
iar 001061fc dear 02f6676c,iar <*> dear <*>,"[001061fc,02f6676c]"
iar 00106588 dear 0245a17c,iar <*> dear <*>,"[00106588,0245a17c]"
iar 0010662c dear 0245ccfc,iar <*> dear <*>,"[0010662c,0245ccfc]"
iar 00106bd8 dear 0245ce0c,iar <*> dear <*>,"[00106bd8,0245ce0c]"
iar 00106834 dear 0245ccfc,iar <*> dear <*>,"[00106834,0245ccfc]"
iar 00106bd8 dear 0245cd8c,iar <*> dear <*>,"[00106bd8,0245cd8c]"
iar 0010682c dear 0245ccfc,iar <*> dear <*>,"[0010682c,0245ccfc]"
iar 00106b8c dear 0245ce8c,iar <*> dear <*>,"[00106b8c,0245ce8c]"
iar 00106bc0 dear 0245cd7c,iar <*> dear <*>,"[00106bc0,0245cd7c]"
iar 00106bd8 dear 0245cd9c,iar <*> dear <*>,"[00106bd8,0245cd9c]"
iar 00106bd8 dear 0245ceec,iar <*> dear <*>,"[00106bd8,0245ceec]"
iar 0010681c dear 02f692fc,iar <*> dear <*>,"[0010681c,02f692fc]"
iar 00106b8c dear 0245cf5c,iar <*> dear <*>,"[00106b8c,0245cf5c]"
iar 00106bc0 dear 0245cdec,iar <*> dear <*>,"[00106bc0,0245cdec]"
iar 00106600 dear 0245ccfc,iar <*> dear <*>,"[00106600,0245ccfc]"
iar 00106bd8 dear 0245cf0c,iar <*> dear <*>,"[00106bd8,0245cf0c]"
iar 00106834 dear 0245cd0c,iar <*> dear <*>,"[00106834,0245cd0c]"
iar 00106bd8 dear 0245cf3c,iar <*> dear <*>,"[00106bd8,0245cf3c]"
iar 0010686c dear 02f6930c,iar <*> dear <*>,"[0010686c,02f6930c]"
iar 0010686c dear 02f6951c,iar <*> dear <*>,"[0010686c,02f6951c]"
45684 floating point alignment exceptions,<*> floating point alignment exceptions,45684
iar 00106704 dear 0245b80c,iar <*> dear <*>,"[00106704,0245b80c]"
iar 0010639c dear 0245b71c,iar <*> dear <*>,"[0010639c,0245b71c]"
iar 00106704 dear 0245b83c,iar <*> dear <*>,"[00106704,0245b83c]"
iar 00106704 dear 0245d57c,iar <*> dear <*>,"[00106704,0245d57c]"
iar 001063a0 dear 02f67e4c,iar <*> dear <*>,"[001063a0,02f67e4c]"
iar 001064fc dear 0245b64c,iar <*> dear <*>,"[001064fc,0245b64c]"
iar 0010671c dear 0245b72c,iar <*> dear <*>,"[0010671c,0245b72c]"
16604010 floating point alignment exceptions,<*> floating point alignment exceptions,16604010
16469355 floating point alignment exceptions,<*> floating point alignment exceptions,16469355
iar 00106390 dear 02f67cfc,iar <*> dear <*>,"[00106390,02f67cfc]"
iar 00106704 dear 0245b6bc,iar <*> dear <*>,"[00106704,0245b6bc]"
iar 00106168 dear 0245b64c,iar <*> dear <*>,"[00106168,0245b64c]"
iar 0010635c dear 0245b62c,iar <*> dear <*>,"[0010635c,0245b62c]"
iar 00106704 dear 0245b77c,iar <*> dear <*>,"[00106704,0245b77c]"
iar 001064fc dear 0245b64c,iar <*> dear <*>,"[001064fc,0245b64c]"
16736445 floating point alignment exceptions,<*> floating point alignment exceptions,16736445
iar 001061cc dear 02f6667c,iar <*> dear <*>,"[001061cc,02f6667c]"
iar 00105fd4 dear 0245a09c,iar <*> dear <*>,"[00105fd4,0245a09c]"
iar 00105fd4 dear 0245a09c,iar <*> dear <*>,"[00105fd4,0245a09c]"
iar 001061e4 dear 0245a09c,iar <*> dear <*>,"[001061e4,0245a09c]"
iar 001061ec dear 02f6668c,iar <*> dear <*>,"[001061ec,02f6668c]"
iar 001061ec dear 02f6668c,iar <*> dear <*>,"[001061ec,02f6668c]"
74350836 floating point alignment exceptions,<*> floating point alignment exceptions,74350836
iar 0010650c dear 0246a95c,iar <*> dear <*>,"[0010650c,0246a95c]"
iar 00106988 dear 02f7bd6c,iar <*> dear <*>,"[00106988,02f7bd6c]"
iar 00106cf8 dear 0246f9fc,iar <*> dear <*>,"[00106cf8,0246f9fc]"
54004554 floating point alignment exceptions,<*> floating point alignment exceptions,54004554
iar 001069a8 dear 02f7bd7c,iar <*> dear <*>,"[001069a8,02f7bd7c]"
iar 001066ac dear 0252524c,iar <*> dear <*>,"[001066ac,0252524c]"
iar 001066c4 dear 0252528c,iar <*> dear <*>,"[001066c4,0252528c]"
iar 001066c4 dear 025251fc,iar <*> dear <*>,"[001066c4,025251fc]"
iar 00106678 dear 0252523c,iar <*> dear <*>,"[00106678,0252523c]"
iar 001007b8 dear 065b4c7c,iar <*> dear <*>,"[001007b8,065b4c7c]"
iar 001007a8 dear 065b4cac,iar <*> dear <*>,"[001007a8,065b4cac]"
ciod: generated 128 core files for program /g/g20/valone1/SPaSM-shock/SPaSM_mpi,ciod: generated <*> core files for program <*>,"[128,/g/g20/valone1/SPaSM-shock/SPaSM_mpi]"
iar 001066ac dear 0252523c,iar <*> dear <*>,"[001066ac,0252523c]"
iar 001066c4 dear 0252527c,iar <*> dear <*>,"[001066c4,0252527c]"
iar 001066c4 dear 0252523c,iar <*> dear <*>,"[001066c4,0252523c]"
iar 001066ac dear 025252bc,iar <*> dear <*>,"[001066ac,025252bc]"
iar 001066c4 dear 0252529c,iar <*> dear <*>,"[001066c4,0252529c]"
2667384 floating point alignment exceptions,<*> floating point alignment exceptions,2667384
iar 00106570 dear 0245a5bc,iar <*> dear <*>,"[00106570,0245a5bc]"
iar 00106570 dear 0245a5ec,iar <*> dear <*>,"[00106570,0245a5ec]"
iar 0010653c dear 0245a63c,iar <*> dear <*>,"[0010653c,0245a63c]"
407736 floating point alignment exceptions,<*> floating point alignment exceptions,407736
428412 floating point alignment exceptions,<*> floating point alignment exceptions,428412
441348 floating point alignment exceptions,<*> floating point alignment exceptions,441348
iar 001061d4 dear 024696cc,iar <*> dear <*>,"[001061d4,024696cc]"
iar 00106348 dear 024696bc,iar <*> dear <*>,"[00106348,024696bc]"
iar 00106204 dear 02f75edc,iar <*> dear <*>,"[00106204,02f75edc]"
"CE sym 21, at 0x111d8c60, mask 0x01","CE sym <*>, at <*>, mask <*>","[21,0x111d8c60,0x01]"
instruction cache parity error corrected,instruction cache parity error corrected,-
"CE sym 34, at 0x11e7ed80, mask 0x80","CE sym <*>, at <*>, mask <*>","[34,0x11e7ed80,0x80]"
"2 ddr errors(s) detected and corrected on rank 0, symbol 18, bit 6","<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>","[2,0,18,6]"
instruction cache parity error corrected,instruction cache parity error corrected,-
"ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied","ciod: Error loading /<*>: invalid or missing program image, Permission denied",bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1
"ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied","ciod: Error loading /<*>: invalid or missing program image, Permission denied",bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1
iar 00105e88 dear 02f6436c,iar <*> dear <*>,"[00105e88,02f6436c]"
iar 00105e84 dear 0244f29c,iar <*> dear <*>,"[00105e84,0244f29c]"
"CE sym 30, at 0x042358a0, mask 0x20","CE sym <*>, at <*>, mask <*>","[30,0x042358a0,0x20]"
ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi,ciod: generated <*> core files for program <*>,"[128,/g/g24/germann2/BGL-demo/SPaSM_mpi]"
iar 001061e8 dear 0247012c,iar <*> dear <*>,"[001061e8,0247012c]"
iar 001061e8 dear 0247015c,iar <*> dear <*>,"[001061e8,0247015c]"
iar 00106200 dear 0247016c,iar <*> dear <*>,"[00106200,0247016c]"
iar 001061b4 dear 024701dc,iar <*> dear <*>,"[001061b4,024701dc]"
iar 001061e8 dear 0247015c,iar <*> dear <*>,"[001061e8,0247015c]"
iar 00106200 dear 0247019c,iar <*> dear <*>,"[00106200,0247019c]"
iar 00105e84 dear 024701dc,iar <*> dear <*>,"[00105e84,024701dc]"
iar 00106200 dear 0247019c,iar <*> dear <*>,"[00106200,0247019c]"
iar 001061e8 dear 0247015c,iar <*> dear <*>,"[001061e8,0247015c]"
iar 001061e8 dear 0247018c,iar <*> dear <*>,"[001061e8,0247018c]"
iar 001061e8 dear 0247015c,iar <*> dear <*>,"[001061e8,0247015c]"
iar 001061e8 dear 0247012c,iar <*> dear <*>,"[001061e8,0247012c]"
iar 001061b4 dear 0247017c,iar <*> dear <*>,"[001061b4,0247017c]"
iar 001061b4 dear 024701ac,iar <*> dear <*>,"[001061b4,024701ac]"
iar 001061b4 dear 0247017c,iar <*> dear <*>,"[001061b4,0247017c]"
iar 00106200 dear 0247019c,iar <*> dear <*>,"[00106200,0247019c]"
iar 001061e8 dear 0247015c,iar <*> dear <*>,"[001061e8,0247015c]"
iar 001061b4 dear 0247017c,iar <*> dear <*>,"[001061b4,0247017c]"
19220208 floating point alignment exceptions,<*> floating point alignment exceptions,19220208
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00589370 90990003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007","Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>","[57,3,00589370,90990003,00000002,00000000,00001f01,00000000,00000002,00000007]"
program interrupt: privileged instruction...0,program interrupt: privileged instruction...<*>,0
iar 00106ba0 dear 0246de3c,iar <*> dear <*>,"[00106ba0,0246de3c]"
iar 00106b98 dear 0246dd9c,iar <*> dear <*>,"[00106b98,0246dd9c]"
iar 00106c0c dear 0246de1c,iar <*> dear <*>,"[00106c0c,0246de1c]"
5302707 floating point alignment exceptions,<*> floating point alignment exceptions,5302707
iar 00106448 dear 0246dbbc,iar <*> dear <*>,"[00106448,0246dbbc]"
iar 00106448 dear 0246db5c,iar <*> dear <*>,"[00106448,0246db5c]"
iar 00106448 dear 0246dbec,iar <*> dear <*>,"[00106448,0246dbec]"
"CE sym 25, at 0x10e1bce0, mask 0x40","CE sym <*>, at <*>, mask <*>","[25,0x10e1bce0,0x40]"
iar 00106288 dear 02f7a0fc,iar <*> dear <*>,"[00106288,02f7a0fc]"
iar 00113890 dear 0fee9c3c,iar <*> dear <*>,"[00113890,0fee9c3c]"
iar 00113898 dear 0fee9c4c,iar <*> dear <*>,"[00113898,0fee9c4c]"
iar 00113898 dear 0fee9c4c,iar <*> dear <*>,"[00113898,0fee9c4c]"
5 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,<*> torus receiver z+ input pipe error(s) (dcr <*>) detected and corrected,"[5,0x02f0]"
"CE sym 9, at 0x12870760, mask 0x40","CE sym <*>, at <*>, mask <*>","[9,0x12870760,0x40]"
3 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,<*> L3 EDRAM error(s) (dcr <*>) detected and corrected,"[3,0x0157]"
"CE sym 6, at 0x00e462c0, mask 0x02","CE sym <*>, at <*>, mask <*>","[6,0x00e462c0,0x02]"
"CE sym 25, at 0x00e19cc0, mask 0x10","CE sym <*>, at <*>, mask <*>","[25,0x00e19cc0,0x10]"
"2 ddr errors(s) detected and corrected on rank 0, symbol 4, bit 4","<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>","[2,0,4,4]"
"CE sym 15, at 0x1bb2fe80, mask 0x02","CE sym <*>, at <*>, mask <*>","[15,0x1bb2fe80,0x02]"
rts: kernel terminated for reason 1004,rts: kernel terminated for reason <*>,1004
iar 00106274 dear 0246da8c,iar <*> dear <*>,"[00106274,0246da8c]"
iar 00106448 dear 0246dacc,iar <*> dear <*>,"[00106448,0246dacc]"
iar 00106298 dear 02f7a18c,iar <*> dear <*>,"[00106298,02f7a18c]"
488205 floating point alignment exceptions,<*> floating point alignment exceptions,488205
ciod: generated 128 core files for program /bgl/apps/followup/SPaSM_static/SPaSM_mpi.new_comp,ciod: generated <*> core files for program <*>,"[128,/bgl/apps/followup/SPaSM_static/SPaSM_mpi.new_comp]"
"1 ddr errors(s) detected and corrected on rank 0, symbol 8, bit 7","<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>","[1,0,8,7]"
"CE sym 25, at 0x12127ee0, mask 0x10","CE sym <*>, at <*>, mask <*>","[25,0x12127ee0,0x10]"
rts: kernel terminated for reason 1004,rts: kernel terminated for reason <*>,1004
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007","Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>","[57,3,00ce22e8,e6200003,00000002,00000000,00001f01,00000000,00000002,00000007]"
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007","Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>","[57,3,00ce22e8,e6200003,00000002,00000000,20021f01,00000000,00000002,00000007]"
"critical input interrupt (unit=0x0b bit=0x0a): warning for torus z+ wire, suppressing further interrupts of same type","critical input interrupt (unit=<*> bit=<*>): warning for torus z+ wire, suppressing further interrupts of same type","[0x0b,0x0a]"
ciod: generated 128 core files for program /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2,ciod: generated <*> core files for program <*>,"[128,/bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2]"
ciod: generated 64 core files for program /bgl/apps/followup/hellow/a.out.1111,ciod: generated <*> core files for program <*>,"[64,/bgl/apps/followup/hellow/a.out.1111]"
ciod: generated 64 core files for program /bgl/apps/followup/hellow/a.out.1111,ciod: generated <*> core files for program <*>,"[64,/bgl/apps/followup/hellow/a.out.1111]"
"Node card VPD check: U11 node in processor card slot J04 do not match. VPD ecid 04D58088CB2FFFFF08031C104CE9, found 04CA80D8012FFFFF08061A8094CB","Node card VPD check: U<*> node in processor card slot J<*> do not match. VPD ecid <*>, found <*>","[11,04,04D58088CB2FFFFF08031C104CE9,04CA80D8012FFFFF08061A8094CB]"
"Node card VPD check: U11 node in processor card slot J10 do not match. VPD ecid 07570DD8002FFFFF09031B7090E2, found 04D480D8482FFFFF0A071BA052DE","Node card VPD check: U<*> node in processor card slot J<*> do not match. VPD ecid <*>, found <*>","[11,10,07570DD8002FFFFF09031B7090E2,04D480D8482FFFFF0A071BA052DE]"
rts: kernel terminated for reason 1004,rts: kernel terminated for reason <*>,1004
"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007","Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>","[57,3,009756d5,8bfa0003,00000002,00000000,20021f01,00000000,00000002,00000007]"
"ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.460-1115: invalid or missing program image, Permission denied","ciod: Error loading /<*>: invalid or missing program image, Permission denied",bgl/apps/followup/SPaSM_static/SPaSM.460-1115
18507114 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 198 seconds,<*> torus sender z- retransmission error(s) (dcr <*>) detected and corrected over <*> seconds,"[18507114,0x02f9,198]"
26741629 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 268 seconds,<*> torus sender z- retransmission error(s) (dcr <*>) detected and corrected over <*> seconds,"[26741629,0x02f9,268]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001b0","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001b0]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001b0","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001b0]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001b0","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001b0]"
"CE sym 28, at 0x1efc7020, mask 0x20","CE sym <*>, at <*>, mask <*>","[28,0x1efc7020,0x20]"
ciod: generated 128 core files for program /g/g90/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDbglV,ciod: generated <*> core files for program <*>,"[128,/g/g90/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDbglV]"
ciod: generated 128 core files for program /g/g90/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDbglV,ciod: generated <*> core files for program <*>,"[128,/g/g90/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDbglV]"
Lustre mount FAILED : bglio78 : block_id : location,Lustre mount FAILED : bglio<*> : block_id : location,78
"ciod: Received signal 15, code=0, errno=0, address=0x000001b0","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001b0]"
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),"[e08x,0x00000000,0xc00045a4]"
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),"[e08x,0x00000000,0xc00045a4]"
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),"[e08x,0x00000000,0xc00045a4]"
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),"[e08x,0x00000000,0xc00045a4]"
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),"[e08x,0x00000000,0xc00045a4]"
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),"[e08x,0x00000000,0xc00045a4]"
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),"[e08x,0x00000000,0xc00045a4]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001b2","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001b2]"
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41554, Connection timed out","ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection timed out","[172.16.96.116,41554]"
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52839, Connection reset by peer","ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer","[172.16.96.116,52839]"
"ciod: Received signal 15, code=0, errno=0, address=0x0000044a","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x0000044a]"
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52930, Connection reset by peer","ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer","[172.16.96.116,52930]"
"ciod: Received signal 15, code=0, errno=0, address=0x0000044d","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x0000044d]"
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:53387, Connection reset by peer","ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer","[172.16.96.116,53387]"
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41060, Connection timed out","ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection timed out","[172.16.96.116,41060]"
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41587, Connection reset by peer","ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer","[172.16.96.116,41587]"
"CE sym 14, at 0x136cd5e0, mask 0x04","CE sym <*>, at <*>, mask <*>","[14,0x136cd5e0,0x04]"
dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x40002000,dbcr0=<*> dbsr=<*> ccr0=<*>,"[0x00000000,0x00000000,0x40002000]"
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41534, Link has been severed","ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed","[172.16.96.116,41534]"
"ciod: Received signal 15, code=0, errno=0, address=0x00001a12","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x00001a12]"
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:54780, Link has been severed","ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed","[172.16.96.116,54780]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001f8","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001f8]"
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:60243, Link has been severed","ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed","[172.16.96.116,60243]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001f5","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001f5]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001f2","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001f2]"
"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:47189, Link has been severed","ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed","[172.16.96.116,47189]"
r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,r24=<*> r25=<*> r26=<*> r27=<*>,"[0x0ffea4c8,0x00000003,0x0000000f,0xffffd000]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001f2","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001f2]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001f5","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001f5]"
13 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 4562 seconds,<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected over <*> seconds,"[13,1,0x0185,4562]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001f2","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001f2]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001f2","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001f2]"
"Node card VPD check: U01 node in processor card slot J05 do not match. VPD ecid 04D37DF2DE7BFFFF0D081AF0DAD2, found 04DD80740E2FFFFF0A0C19D0CEBD","Node card VPD check: U<*> node in processor card slot J<*> do not match. VPD ecid <*>, found <*>","[01,05,04D37DF2DE7BFFFF0D081AF0DAD2,04DD80740E2FFFFF0A0C19D0CEBD]"
"ciod: Received signal 15, code=0, errno=0, address=0x000001f5","ciod: Received signal <*>, code=<*>, errno=<*>, address=<*>","[15,0,0,0x000001f5]"
"CE sym 1, at 0x01d7eaa0, mask 0x02","CE sym <*>, at <*>, mask <*>","[1,0x01d7eaa0,0x02]"
ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,ciod: LOGIN chdir(<*>) failed: No such file or directory,/g/g0/spelce1/Linpack_SWL
ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,ciod: LOGIN chdir(<*>) failed: No such file or directory,/g/g0/spelce1/Linpack_SWL
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,"[0,0,0]"
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,"[0,0,0]"
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,"[0,0,0]"
"10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.","<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.","[10722,0,0]"
"10740 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.","<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.","[10740,0,0]"
"10744 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.","<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.","[10744,0,0]"
"10700 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.","<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.","[10700,0,0]"
"10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.","<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.","[10732,0,0]"
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,"[0,0,0]"
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,"[0,0,0]"
"10655 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.","<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.","[10655,0,0]"
"10650 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.","<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.","[10650,0,0]"
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,"[0,0,0]"
